Price (dollars),Length of Course (hours),Visibility (# views),Quiz Grade (average),"Surveys, Talleys, and Workbooks (percent)",Completed Quizzes (percent),Engagement Score,Teacher Comments (average),Number of Users,Certificates (percent),Collaborations (average),Discount (dollars),Graded Assessment (percent),Not-Graded Assessment (percent),Content (percent),External (percent),Interactive (percent),Company Rating (average),Company Administrators (percent),Company Instructors (percent),Company Learners (percent),companyid_words,courseid_num,Uses SCORM (yes/no),Milestone Course (yes/no),Engagement Bins
62.5,45.53638889,2012,96,66.6,50,37,0,94,0,0,0,2.9,15.5,67.1,0,14.5,90,50,0,50,deflectors,25249,0,0,Low
0,0.003888889,4,89,100,0,35,0,2,0,0,0,0,0,75,0,25,90,50,0,50,deflectors,21995,0,0,Low
85,17.15444444,401,100,100,50,29,0,39,0,0,0,0,13.2,80.4,0,6.4,90,50,0,50,deflectors,16134,0,0,Low
85,6.718055556,253,96,66.6,50,20,0,52,0,0,0,4.7,19.6,65.1,0,10.6,90,50,0,50,deflectors,36748,0,0,Low
85,12.76305556,593,90,66.6,50,71,0,25,16,0,0,15.8,13,50.1,0,21.1,90,50,0,50,deflectors,5421,0,0,High
85,11.58694444,539,94,66.6,50,65,0,25,16,0,0,4.3,14.5,65.4,0,15.8,90,50,0,50,deflectors,4904,0,0,High
85,3.233888889,256,94,66.6,50,72,0,24,12.5,0,0,6.3,19.2,63.9,0,10.6,90,50,0,50,deflectors,44675,0,0,High
62.5,10.32138889,411,93,66.6,50,85,0,17,0,0,0,14.5,14.5,48.2,0,22.8,90,50,0,50,deflectors,47725,0,0,High
85,19.92111111,812,95,66.6,50,69,0,34,23.52941176,0,0,4.7,19.6,64.7,0,11.1,90,50,0,50,deflectors,28167,0,0,High
0,9.933888889,413,98,66.6,50,92,0,20,0,0,0,4.7,17.9,53,0,24.4,90,50,0,50,deflectors,30025,0,0,High
0,232.8405556,5975,98,66.6,50,67,0,310,0,0,0,4,18.7,56.2,0,21,90,50,0,50,deflectors,1097,0,0,High
19.95,53.94416667,144,89,50,50,19,0,7,0,0,0.041566,0,0,77.3,0,22.7,96,33.3,0,66.7,delegate,27853,0,0,Low
29.95,1.609444444,45,89,50,50,38,0,8,0,0,0.199666,0,0,97.2,0,2.8,96,33.3,0,66.7,delegate,30785,0,0,Low
79.95,1.630555556,58,89,50,50,28,0,2,0,0,0,0,0,91.4,0,8.6,96,33.3,0,66.7,delegate,2631,0,0,Low
34.95,45.52555556,925,89,50,50,36,0,64,0,1,0.3495,0,0,83.9,0,16.1,96,33.3,0,66.7,delegate,19783,0,0,Low
19.95,11.38638889,418,89,50,50,17,0,13,0,0,0.077588,0,0,96.7,0,3.3,96,33.3,0,66.7,delegate,21479,0,0,Low
14.95,0.490833333,35,89,50,50,28,0,7,0,0,0.1495,0,0,90,0,10,96,33.3,0,66.7,delegate,41784,0,0,Low
24.95,5.063333333,151,89,50,50,12,0,8,0,0,0.083166,0,0,97.6,0,2.4,96,33.3,0,66.7,delegate,34689,0,0,Low
19.95,0.099444444,10,89,50,50,7,0,4,0,0,0.09975,0,0,98.8,0,1.2,96,33.3,0,66.7,delegate,20678,0,0,Low
0,33.23972222,1770,93,0,50,43,0,219,0,0,0,7,0,93,0,0,91,40,20,40,deletion,35612,0,0,Low
0,0.037777778,6,70,0,100,87,0,13,0,0,0,12.5,0,87.5,0,0,91,40,20,40,deletion,17338,0,0,High
0,42.00888889,2489,92,0,50,85,0,23,0,0,0,10.3,0,81.3,2.8,5.6,91,40,20,40,deletion,34854,0,0,High
0,28.47444444,851,81,0,50,72,0,161,0,0,0,12.9,0,87.1,0,0,91,40,20,40,deletion,14236,0,0,High
0,53.20722222,1220,86,0,50,49,0,221,0,0,0,10.5,0,89.5,0,0,91,40,20,40,deletion,575,0,0,Low
0,11.93361111,560,67,0,50,56,0,93,0,0,0,16.6,0,83.4,0,0,91,40,20,40,deletion,45602,0,0,High
0,3.580833333,126,99,0,66.7,71,0,6,0,0,0,4,0,89.7,4.8,1.6,91,40,20,40,deletion,3343,0,1,High
0,4.4675,233,92,0,66.7,75,0,16,0,0,0,9,0,77.7,1.8,11.6,91,40,20,40,deletion,838,0,0,High
0,29.51138889,1870,67,0,50,41,0,1111,0,0,0,9.4,0,90.6,0,0,91,40,20,40,deletion,6644,0,0,Low
0,2.970277778,137,91,0,50,83,0,7,0,0,0,14.5,0,82.1,0,3.4,91,40,20,40,deletion,9109,0,1,High
0,0.486944444,33,56,0,33.3,4,0,25,0,0,0,24.2,0,72.7,0,3,91,40,20,40,deletion,9035,0,0,Low
0,21.01555556,823,79,0,50,58,0,138,0,0,0,7.9,0,92.1,0,0,91,40,20,40,deletion,29403,0,0,High
0,0.851944444,71,100,0,100,90,0,6,0,0,0,5.6,0,71.8,0,22.5,91,40,20,40,deletion,45651,0,1,High
0,48.13333333,1638,91,0,50,90,0,116,0,0,0,9.5,0,56.3,0,34.3,91,40,20,40,deletion,22941,0,1,High
0,1.178055556,80,95,0,100,79,0,6,0,0,0,3.8,0,71.2,0,25,91,40,20,40,deletion,28389,0,1,High
0,1408.812222,20861,89,50,50,68,0,220,0,0,0,0,0,89.7,0,10.3,96,25,25,50,desks,16766,0,0,High
0,31.8125,461,89,50,50,51,0,27,0,0,0,0,0,93.4,0,6.6,96,25,25,50,desks,18099,0,0,High
0,717.0486111,7170,89,50,50,63,0,220,0,0,0,0,0,94.9,0,5.1,96,25,25,50,desks,19941,0,0,High
0,777.275,16440,89,50,50,63,0,299,0,0,0,0,0,94.7,0,5.3,96,25,25,50,desks,33678,0,0,High
0,3830.961111,69243,89,50,50,65,0,582,0,0,0,0,0,92.6,0,7.4,96,25,25,50,desks,9452,0,0,High
0,173.6919444,2303,89,50,50,62,0,68,0,0,0,0,0,90.6,0,9.4,96,25,25,50,desks,41024,0,0,High
16.99,49.53583333,6,89,50,50,57,0,12,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,17354,0,0,High
16.99,14.46972222,43,89,50,50,39,0,26,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,38789,0,0,Low
16.99,134.9272222,85,89,50,50,41,0,21,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,23940,0,0,Low
16.99,5.225,24,89,50,50,26,0,15,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,26495,0,0,Low
16.99,31.56722222,86,89,50,50,37,0,54,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,11387,0,0,Low
16.99,115.3608333,29,89,50,50,32,0,20,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,25451,0,0,Low
16.99,106.7013889,89,89,50,50,44,0,45,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,26664,0,0,Low
16.99,127.455,35,89,50,50,42,0,21,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,20895,0,0,Low
16.99,19.43583333,25,89,50,50,35,0,11,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,2259,0,0,Low
16.99,1828.238333,31,89,50,50,43,0,14,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,12784,0,0,Low
16.99,4.322222222,26,89,50,50,50,0,20,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,28507,0,0,High
16.99,14.62083333,25,89,50,50,80,0,19,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,41725,0,0,High
16.99,240.5811111,53,89,50,50,25,0,19,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,16703,0,0,Low
16.99,138.7038889,169,89,50,50,39,0,72,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,292,0,0,Low
16.99,9.338333333,35,89,50,50,84,0,24,0,0,0,0,0,100,0,0,89,25,25,50,diagnoses,11516,0,0,High
26,0.204166667,8,89,50,50,87,0,4,0,0,0,0,0,100,0,0,88,66.7,0,33.3,diagram,2930,0,0,High
52,0.445833333,20,89,50,50,87,0,12,41.66666667,0,0,0,0,100,0,0,88,66.7,0,33.3,diagram,48137,0,1,High
895,0.116388889,17,100,75,25,51,0,3,0,0,0,11.8,0,52.9,0,35.3,88,66.7,0,33.3,diagram,15712,0,1,High
26,0.565833333,42,89,50,50,68,0,11,0,0,0,0,0,100,0,0,88,66.7,0,33.3,diagram,31415,0,0,High
0,0.295277778,8,89,50,50,44,0,6,0,0,0,0,0,100,0,0,88,66.7,0,33.3,diagram,2396,0,1,Low
50,0.450555556,22,68,0,50,88,0,9,66.66666667,0,0,53.8,0,46.2,0,0,88,66.7,0,33.3,diagram,22297,0,0,High
0,0.446944444,7,88,60,60,76,0,2,0,0,0,28.6,42.9,28.6,0,0,88,66.7,0,33.3,diagram,22596,0,1,High
0,2.415555556,36,57,0,50,80,0,8,0,0,0,52.8,0,47.2,0,0,88,66.7,0,33.3,diagram,33208,0,1,High
0,1.5025,252,79,60,60,63,0,22,59.09090909,0,0,8.8,8.3,82.9,0,0,88,66.7,0,33.3,diagram,13376,0,1,High
0,0.405,8,89,50,50,57,0,7,0,0,0,0,0,100,0,0,88,66.7,0,33.3,diagram,14852,0,1,High
26,0.005833333,2,89,100,0,65,0,5,0,0,0,0,100,0,0,0,88,66.7,0,33.3,diagram,7987,0,0,High
26,0.177777778,13,89,50,50,75,0,11,0,0,0,0,0,100,0,0,88,66.7,0,33.3,diagram,845,0,0,High
0,0.008055556,3,66,0,100,80,0,4,0,0,0,100,0,0,0,0,88,66.7,0,33.3,diagram,48513,0,1,High
0,0.663055556,39,43,50,50,98,0,3,0,0,0,15.4,7.7,48.7,0,28.2,88,66.7,0,33.3,diagram,17055,0,0,High
0,0.2775,18,81,0,66.7,95,0,3,0,0,0,38.9,0,61.1,0,0,88,66.7,0,33.3,diagram,30989,0,0,High
16.99,1927.810556,2258,89,50,50,67,0,517,0,0,0,0,0,100,0,0,93,20,40,40,diesel,13170,0,0,High
16.99,1298.043611,3055,89,50,50,97,0,489,0,4,0,0,0,100,0,0,93,20,40,40,diesel,32488,0,0,High
16.99,320.9488889,728,89,50,50,50,0,311,0,0,0,0,0,100,0,0,93,20,40,40,diesel,12944,0,0,High
16.99,422.01,956,89,50,50,51,0,300,0,0,0,0,0,100,0,0,93,20,40,40,diesel,23838,0,0,High
16.99,470.4094444,1342,89,50,50,55,0,372,0,0,0,0,0,100,0,0,93,20,40,40,diesel,9952,0,0,High
16.99,282.7408333,708,89,50,50,52,0,270,0,0,0,0,0,100,0,0,93,20,40,40,diesel,6729,0,0,High
16.99,152.6344444,380,89,50,50,55,0,193,0,0,0,0,0,100,0,0,93,20,40,40,diesel,42042,0,0,High
16.99,164.1769444,302,89,50,50,75,0,370,0,0,0,0,0,100,0,0,93,20,40,40,diesel,34803,0,0,High
99.99,0.235,5,89,50,50,14,0,2,0,0,0,0,0,100,0,0,93,20,40,40,diesel,4615,0,0,Low
16.99,2790.319444,1742,89,50,50,61,0,341,0,3,0,0,0,100,0,0,93,20,40,40,diesel,18618,0,0,High
16.99,1033.555,1325,89,50,50,64,0,396,0,3,0,0,0,100,0,0,93,20,40,40,diesel,20902,0,0,High
99.99,3.395833333,72,89,50,50,14,0,11,0,0,0,0,0,73.6,0,26.4,93,20,40,40,diesel,579,0,0,Low
16.99,2762.5425,2907,89,50,50,57,0,798,0,0,0,0,0,100,0,0,93,20,40,40,diesel,20211,0,0,High
16.99,205.785,690,89,50,50,98,0,262,0,0,0,0,0,100,0,0,93,20,40,40,diesel,12837,0,0,High
24.99,3.348333333,33,89,50,50,26,0,4,0,0,0,0,0,97,0,3,93,20,40,40,diesel,39558,0,0,Low
299,0,1,100,33.3,50,12,1,34,0,0,0,7.6,26.4,55.3,0,10.8,93,66.7,0,33.3,direction,450,0,0,Low
0,0.014166667,5,100,100,50,29,0,11,0,0,0,0,38.5,61.5,0,0,93,66.7,0,33.3,direction,48428,0,0,Low
0,0.920555556,61,100,100,50,26,0,5,0,0,0,0,21.3,78.7,0,0,93,66.7,0,33.3,direction,29481,0,0,Low
0,1.486666667,140,89,100,0,58,0,11,0,0,0,0,35.3,63.2,0,1.5,93,66.7,0,33.3,direction,2207,0,0,High
79,0.001111111,2,89,50,50,9,0,2,0,0,0,0,0,100,0,0,93,66.7,0,33.3,direction,22130,0,0,Low
0,0.012777778,2,89,50,50,17,0,10,0,0,0,0,0,100,0,0,93,66.7,0,33.3,direction,32258,0,0,Low
0,0.974166667,141,100,100,50,52,0,12,0,0,0,0,39,61,0,0,93,66.7,0,33.3,direction,31251,0,0,High
499,0.203055556,4,100,100,100,1,0,2,0,0,0,0,0,100,0,0,93,66.7,0,33.3,direction,27423,0,0,Low
299,57.02583333,1302,100,33.3,50,27,1,35,0,0,1.663333,4.7,17.2,64,0,14.1,93,66.7,0,33.3,direction,30098,0,0,Low
0,1.838888889,60,100,100,50,25,0,8,0,0,0,0,25,75,0,0,93,66.7,0,33.3,direction,2395,0,0,Low
0,7.370555556,70,89,50,50,38,0,33,0,0,0,0,0,100,0,0,93,66.7,0,33.3,direction,15558,0,0,Low
0,0.001111111,1,89,50,50,2,0,1,0,0,0,0,0,100,0,0,93,66.7,0,33.3,direction,48049,0,0,Low
249,13.45138889,245,96,0,50,72,0,18,11.11111111,0,0,7.3,0,30.8,61.9,0,80,25,50,25,disappear,11774,0,0,High
499,207.3191667,1699,81,50,50,19,0,37,5.405405405,1,0,12.9,1.3,70.5,4.6,10.7,80,25,50,25,disappear,46467,0,0,Low
395,125.4344444,1716,64,0,50,33,0,57,17.54385965,0,0,10.5,0,26.2,42.6,20.6,80,25,50,25,disappear,40554,0,0,Low
395,27.51305556,136,89,50,50,84,0,13,0,0,0,0,0,100,0,0,80,25,50,25,disappear,17576,0,0,High
299,106.5722222,966,84,0,50,17,0,30,3.333333333,0,0,8.5,0,27.1,64.4,0,80,25,50,25,disappear,1925,0,0,Low
299,2024.369167,5557,81,0,50,10,0,108,4.62962963,1,0,6.8,0,27.3,59.9,6.1,80,25,50,25,disappear,47857,0,0,Low
649,8.585833333,173,100,0,50,60,2,4,75,4,0,1.4,0,50.4,0,48.2,80,25,50,25,disappear,44893,0,0,High
299,25.20833333,838,71,0,50,52,0,30,3.333333333,0,0,3.2,0,58.8,28.5,9.6,80,25,50,25,disappear,26227,0,0,High
419,0,1,89,50,50,33,0,2,0,0,0,0,0,100,0,0,80,25,50,25,disappear,27594,0,0,Low
495,24.67861111,289,70,0,50,25,0,14,7.142857143,0,0,29.4,0,36.7,33.9,0,80,25,50,25,disappear,14851,0,0,Low
295,8.998333333,43,89,50,50,79,0,5,0,0,0,0,0,100,0,0,80,25,50,25,disappear,41282,0,0,High
499,29.3425,214,79,0,66.7,16,0,9,11.11111111,0,0,19.4,0,79.6,0,1,80,25,50,25,disappear,38685,0,0,Low
499,84.62583333,1589,82,0,50,17,1,25,8,1,0,10.9,0,66.3,0,22.8,80,25,50,25,disappear,28582,0,0,Low
399,66.72416667,1157,66,0,50,61,0,26,11.53846154,2,0,12.7,0,69.3,3.9,14.2,80,25,50,25,disappear,44480,0,0,High
249,110.1816667,1372,80,0,50,16,0,30,10,0,0,47.2,0,11.4,41.4,0,80,25,50,25,disappear,32894,0,0,Low
0,5.291666667,33,89,50,50,96,0,57,0,0,0,0,0,100,0,0,90,25,25,50,discount,12223,0,0,High
5.99,77.76166667,245,89,50,50,62,0,190,0,0,0,0,0,100,0,0,90,25,25,50,discount,24757,0,0,High
5.99,14.22416667,89,89,50,50,69,0,83,0,0,0,0,0,100,0,0,90,25,25,50,discount,14266,0,0,High
5.99,27.32277778,73,89,50,50,57,0,68,0,0,0,0,0,100,0,0,90,25,25,50,discount,14312,0,0,High
5.99,32.0325,75,89,50,50,59,0,50,0,0,0,0,0,100,0,0,90,25,25,50,discount,17109,0,0,High
5.99,89.78388889,184,89,50,50,68,0,73,0,0,0,0,0,100,0,0,90,25,25,50,discount,13967,0,0,High
5.99,9.793333333,47,89,50,50,57,0,36,0,0,0,0,0,100,0,0,90,25,25,50,discount,14864,0,0,High
5.99,46.42916667,115,89,50,50,65,0,121,0,0,0,0,0,100,0,0,90,25,25,50,discount,39842,0,0,High
5.99,11.53388889,71,89,50,50,68,0,94,0,0,0,0,0,100,0,0,90,25,25,50,discount,36178,0,0,High
5.99,23.84777778,119,89,50,50,59,0,155,0,0,0,0,0,100,0,0,90,25,25,50,discount,1162,0,0,High
5.99,2.586388889,10,89,50,50,63,0,23,0,0,0,0,0,100,0,0,90,25,25,50,discount,44146,0,0,High
0,894.1702778,87,89,50,50,36,0,296,0,0,0,0,0,100,0,0,90,25,25,50,discount,8449,0,0,Low
5.99,73.87555556,145,89,50,50,73,0,92,0,0,0,0,0,100,0,0,90,25,25,50,discount,44897,0,0,High
29.99,5.887777778,68,89,50,50,35,0,13,0,0,0,0,0,94.1,0,5.9,90,25,25,50,discount,39684,0,0,Low
5.99,9.975555556,47,89,50,50,71,0,61,0,0,0,0,0,100,0,0,90,25,25,50,discount,14857,0,0,High
179,0,1,89,50,50,15,0,2,0,0,0,0,0,100,0,0,100,100,0,0,distance,18768,0,0,Low
279,14.46777778,297,59,0,50,4,0,4,0,0,0,25.3,0,12,62.7,0,100,100,0,0,distance,43898,1,0,Low
299,12.28305556,166,78,0,50,11,0,4,0,0,0,37.6,0,3,59.4,0,100,100,0,0,distance,16825,1,0,Low
179,0.234722222,10,89,50,50,2,0,2,0,0,0,10,0,20,70,0,100,100,0,0,distance,790,1,0,Low
379,0.413333333,9,89,50,50,3,0,1,0,0,0,11.1,0,22.2,66.7,0,100,100,0,0,distance,32093,1,0,Low
300,0.047222222,4,89,50,50,1,0,1,0,0,0,0,0,50,50,0,100,100,0,0,distance,21205,1,0,Low
179,1.2675,43,56,0,100,4,0,3,0,0,0,16.3,0,11.6,72.1,0,100,100,0,0,distance,36127,1,0,Low
149,0.006111111,2,89,50,50,6,0,1,0,0,0,0,0,50,50,0,100,100,0,0,distance,42510,1,0,Low
250,0.194444444,26,100,33.3,66.7,66,1,3,66.66666667,0,0,11.8,58.8,29.4,0,0,100,50,0,50,district,23045,0,1,High
0,0.198055556,39,100,33.3,66.7,75,1,4,0,0,0,39.1,39.1,21.7,0,0,100,50,0,50,district,26912,0,1,High
0,0.223333333,20,50,25,50,85,1,6,16.66666667,0,0,45,20,35,0,0,100,50,0,50,district,22079,0,0,High
0,0.31,1,89,50,50,50,0,5,0,0,0,0,0,100,0,0,100,50,0,50,district,7135,0,0,High
0,0.016944444,11,75,0,50,66,0,2,0,0,0,36.4,0,63.6,0,0,100,50,0,50,district,28673,0,1,High
0,0.025277778,5,89,50,50,50,1,2,0,0,0,0,0,0,0,100,100,50,0,50,district,45341,0,0,High
0,0.472222222,7,50,0,100,87,0,5,0,0,0,28.6,0,71.4,0,0,100,50,0,50,district,31109,0,1,High
0,0.17,14,100,0,50,33,0,2,0,0,0,14.3,0,71.4,0,14.3,98,20,40,40,doctor,22642,0,0,Low
0,4.996388889,28,89,50,50,45,0,3,0,0,0,0,0,95.9,0,4.1,98,20,40,40,doctor,27471,0,0,Low
0,5.733055556,78,89,50,50,55,0,5,0,0,0,0,0,100,0,0,98,20,40,40,doctor,36348,0,0,High
49,0.690555556,25,89,50,50,59,0,4,0,0,0,3.4,0,96.6,0,0,98,20,40,40,doctor,43674,0,0,High
0,2.668055556,71,89,50,50,15,0,18,0,0,0,0,0,100,0,0,98,20,40,40,doctor,10419,0,0,Low
0,0.394166667,28,89,50,50,57,0,5,0,0,0,0,0,100,0,0,98,20,40,40,doctor,11590,0,0,High
0,0.427222222,13,89,50,50,4,0,13,0,0,0,0,0,100,0,0,98,20,40,40,doctor,13954,0,0,Low
0,28.47027778,720,67,0,50,18,0,20,0,0,0,10.9,0,89.1,0,0,98,20,40,40,doctor,42145,0,0,Low
0,1.980555556,68,89,50,50,29,0,40,0,0,0,0,0,100,0,0,98,20,40,40,doctor,34945,0,0,Low
0,1.368333333,67,89,50,50,97,0,14,0,0,0,0,0,100,0,0,98,20,40,40,doctor,22367,0,0,High
299,15.32944444,495,89,0,50,23,0,28,0,0,0,9.1,0,90.9,0,0,98,20,40,40,doctor,27056,0,0,Low
0,307.7777778,166,89,50,50,88,0,113,0,0,0,0,0,100,0,0,90,33.3,0,66.7,donor,1358,0,0,High
85,48125.65333,53279,75,60,40,8,0,2498,0,9,0.055434,12.2,0.8,85.9,0,1.1,90,33.3,0,66.7,donor,13799,0,0,Low
0,66.00194444,146,89,50,50,86,0,86,0,0,0,0,0,100,0,0,90,33.3,0,66.7,donor,20236,0,0,High
0,119.9577778,154,89,50,50,86,0,109,0,0,0,0,0,100,0,0,90,33.3,0,66.7,donor,19473,0,0,High
0,122.3558333,205,89,50,50,88,0,131,0,0,0,0,0,100,0,0,90,33.3,0,66.7,donor,45551,0,0,High
0,280.6911111,226,89,50,50,84,0,153,0,0,0,0,0,100,0,0,90,33.3,0,66.7,donor,9738,0,0,High
0,21.79861111,859,100,100,50,58,0,128,13.28125,0,0,0,12.9,80.6,1.1,5.4,88,25,25,50,door,39746,0,0,High
0,19.25416667,659,100,100,50,41,0,37,18.91891892,0,0,0,22.8,69.4,2.9,5,88,25,25,50,door,33106,0,0,Low
0,9.458333333,215,100,100,50,69,0,78,8.974358974,0,0,0,23.1,71.8,3,2.1,88,25,25,50,door,26415,0,0,High
0,53.24888889,2124,100,100,50,53,0,83,12.04819277,0,0,0,24.4,71.4,0.6,3.6,88,25,25,50,door,11496,0,0,High
0,0.066111111,39,100,100,50,31,0,17,0,0,0,0,30.8,66.7,0,2.6,88,25,25,50,door,31842,0,0,Low
0,10.73277778,400,100,100,50,81,0,30,23.33333333,0,0,0,29.4,61.4,3.3,5.9,88,25,25,50,door,21374,0,0,High
0,25.62388889,661,100,100,50,61,0,62,4.838709677,0,0,0,21.7,69.3,0.2,8.7,88,25,25,50,door,5474,0,0,High
0,1.891666667,149,100,100,50,46,0,15,13.33333333,0,0,0,28.8,64.2,1.6,5.3,88,25,25,50,door,17437,0,1,Low
0,16.97805556,520,100,100,50,54,0,22,22.72727273,0,0,0,19.7,75.7,1.2,3.5,88,25,25,50,door,25833,0,0,High
0,92.1025,2457,100,100,50,49,0,239,7.949790795,0,0,0,12.7,82.4,0.4,4.6,88,25,25,50,door,48315,0,0,Low
0,1.4625,66,100,100,50,53,0,42,14.28571429,0,0,0,18,74,2,6,88,25,25,50,door,35879,0,0,High
0,24.27388889,1073,100,100,50,66,0,161,10.55900621,0,0,0,20.2,77.6,1,1.2,88,25,25,50,door,45430,0,0,High
0,1.756666667,57,100,100,50,67,0,31,16.12903226,0,0,0,27.5,66.7,2,3.9,88,25,25,50,door,15320,0,0,High
0,1055.726389,37271,100,100,50,38,0,1129,10.36315323,0,0,0,27.4,68.7,0.4,3.5,88,25,25,50,door,40462,0,0,Low
0,10.75805556,388,100,100,50,76,0,70,18.57142857,0,0,0,29.2,64,3.5,3.3,88,25,25,50,door,13130,0,0,High
0,0.170277778,6,60,0,100,56,0,2,0,0,0,66.7,0,33.3,0,0,90,100,0,0,drain,14757,0,1,High
0,0.009444444,2,50,0,100,55,0,1,0,0,0,100,0,0,0,0,90,100,0,0,drain,13134,0,1,High
0,2.1825,30,37,0,50,69,0,2,0,0,0,20,0,80,0,0,90,100,0,0,drain,17209,0,1,High
0,1.604722222,65,65,0,50,59,0,4,0,0,0,16.7,0,83.3,0,0,90,100,0,0,drain,39801,0,1,High
0,0.179166667,2,75,0,100,59,0,1,0,0,0,100,0,0,0,0,90,100,0,0,drain,37220,0,1,High
0,0.020555556,11,50,0,50,12,0,3,0,0,0,53.8,0,38.5,0,7.7,90,66.7,0,33.3,dresses,6772,0,1,Low
0,0.136666667,10,16,0,50,15,0,3,0,0,0,44.4,0,55.6,0,0,90,66.7,0,33.3,dresses,23505,0,0,Low
99.99,0.319166667,8,100,0,100,48,0,5,0,0,0,12.5,0,50,0,37.5,90,66.7,0,33.3,dresses,45521,0,1,Low
39.95,1.565555556,13,68,66.6,33.3,6,0,13,0,1,0,15.4,0,69.2,0,15.4,93,33.3,33.3,33.3,driver,37520,0,1,Low
39.99,1.717777778,19,66,66.7,66.7,33,1,3,0,1,0,5.3,10.5,47.4,0,36.8,93,33.3,33.3,33.3,driver,23807,0,1,Low
0,0.593333333,2,89,50,50,33,0,1,0,0,0,0,0,100,0,0,93,33.3,33.3,33.3,driver,6720,0,0,Low
39.95,0.015277778,3,100,0,100,5,0,4,0,0,0,33.3,0,33.3,0,33.3,93,33.3,33.3,33.3,driver,43684,0,0,Low
39.99,0,3,89,50,50,2,0,2,0,0,0,0,0,100,0,0,93,33.3,33.3,33.3,driver,35900,0,0,Low
10,0.2,1,89,50,50,3,0,2,0,0,0,0,0,100,0,0,93,33.3,33.3,33.3,driver,31862,0,0,Low
39.99,2.223888889,44,75,55.5,44.4,15,0,12,0,1,0,9.3,18.6,46.5,0,25.6,93,33.3,33.3,33.3,driver,21465,0,0,Low
10,0.043333333,7,89,50,50,8,0,6,0,2,0,0,0,100,0,0,93,33.3,33.3,33.3,driver,38625,0,0,Low
10,0.054166667,21,28,71.5,57.1,3,0,8,0,3,0,0,14.3,47.6,0,38.1,93,33.3,33.3,33.3,driver,36868,0,0,Low
0,0.003611111,3,100,0,100,11,0,2,0,0,0,100,0,0,0,0,93,33.3,33.3,33.3,driver,19888,0,0,Low
10,0.001388889,3,89,50,50,25,0,1,0,0,0,0,0,100,0,0,93,33.3,33.3,33.3,driver,44768,0,0,Low
39.99,0.174166667,2,89,100,0,3,0,2,0,0,0,0,50,50,0,0,93,33.3,33.3,33.3,driver,30516,0,0,Low
0,0.100833333,5,89,50,50,75,0,2,0,0,0,0,0,100,0,0,100,50,0,50,dynamometer,44510,0,1,High
895,0.11,10,100,75,25,83,0,2,0,1,0,0,0,100,0,0,100,50,0,50,dynamometer,25317,0,1,High
0,0.239166667,25,85,0,50,95,0,2,0,0,0,12,0,68,0,20,100,50,0,50,dynamometer,43112,0,1,High
895,0.021111111,9,100,0,50,83,0,2,0,0,0,44.4,0,55.6,0,0,100,50,0,50,dynamometer,34737,0,1,High
0,894.8730556,37344,89,50,50,79,0,2303,18.32392531,0,0,9.8,8.5,81.6,0,0,92,25,25,50,economy,38618,0,0,High
0,260.0525,7831,88,50,50,79,0,650,8.307692308,0,0,11.7,9.6,78.8,0,0,92,25,25,50,economy,37792,0,0,High
0,351.3125,11796,82,50,50,74,0,808,23.39108911,0,0,15.3,8.2,76.5,0,0,92,25,25,50,economy,12271,0,0,High
0,467.1302778,17275,83,50,50,68,0,934,14.7751606,0,0,7.1,5.8,87.1,0,0,92,25,25,50,economy,25745,0,0,High
0,5.535,88,89,50,50,97,0,75,0,0,0,0,0,100,0,0,92,25,25,50,economy,21028,0,0,High
0,87.63888889,2847,88,50,50,53,0,340,7.058823529,0,0,9.9,9,72.3,8.7,0,92,25,25,50,economy,41356,0,0,High
0,65.83416667,1873,84,50,50,74,0,171,8.187134503,0,0,12.9,9.7,77.3,0,0,92,25,25,50,economy,26574,0,0,High
0,141.4313889,6495,92,50,50,77,0,451,7.317073171,0,0,7.4,8,84.5,0,0,92,25,25,50,economy,9732,0,0,High
0,291.7047222,11234,94,50,50,84,0,853,10.43376319,0,0,10.2,10.8,79,0,0,92,25,25,50,economy,1304,0,0,High
0,125.4577778,5031,95,50,50,72,0,387,14.2118863,0,0,6.4,7.7,85.9,0,0,92,25,25,50,economy,25814,0,0,High
0,66.8075,1931,87,50,50,72,0,171,13.4502924,0,0,7.3,8.2,84.5,0,0,92,25,25,50,economy,29656,0,0,High
0,111.2077778,3266,89,50,50,79,0,311,13.18327974,0,0,10.9,10.2,79,0,0,92,25,25,50,economy,2282,0,0,High
0,71.21027778,2124,90,50,50,58,0,225,15.11111111,0,0,8.4,9,82.6,0,0,92,25,25,50,economy,15617,0,0,High
